tree_species,avg_temperature,annual_rainfall,elevation,soil_type,soil_moisture,humidity
Toothbrush Tree,42.163670658249835,309.9556694092579,90.50454034558965,3,11.846550987428273,59.7516497572411
Toothbrush Tree,42.19310682088984,181.4709338660332,399.0927280307641,3,23.128810445385255,69.76270458053412
Toothbrush Tree,41.63345262443221,138.38757399779166,301.4233498925064,3,19.807827498751678,43.536923797281744
Toothbrush Tree,35.705435188166526,259.2032599683836,82.19423610588208,3,6.099064544226913,46.17054171511242
Toothbrush Tree,-7.03799148663218,56.328599936400394,316.37730329617733,3,34.46338109567907,30.358817257629905
Toothbrush Tree,41.18044064555581,191.91386805137245,265.178693714437,3,26.062504257482132,11.372950838020294
Toothbrush Tree,17.265930055845736,131.6011733634519,329.87641996170294,3,42.908102189432455,80.14173236576255
Toothbrush Tree,26.627681809377375,254.8183721239952,499.24596423354006,3,38.36177905031336,71.44958286823766
Toothbrush Tree,27.09459691543032,198.24937215905206,512.8619438318892,3,14.989903713554028,48.599226353671774
Toothbrush Tree,27.064364504547413,162.77114034918478,494.63901183915783,3,8.264145202921767,52.150306181417655
Toothbrush Tree,2.8044908902558774,337.1906588242108,0.0,3,44.13531197240098,75.17493972658455
Toothbrush Tree,30.864724425802354,130.93172218741495,3.764220543422084,3,37.63993140270543,48.07457838838654
Toothbrush Tree,18.30560108232197,152.57447025469423,276.85530830403934,3,31.039137280587525,4.236865625767891
Toothbrush Tree,9.281409378192258,224.74920980616918,488.34507299948933,3,41.31357736399926,61.418072822054455
Toothbrush Tree,13.093940267426223,137.0095537811173,309.3070401815821,3,5.159105018604933,52.363242774489095
Toothbrush Tree,20.33904169405055,167.8885034915257,121.39493169656359,3,42.00402540237446,45.39514429803119
Toothbrush Tree,50.34062510978535,104.11621967765771,242.93160985903395,3,19.448865167353272,62.46580212156765
Toothbrush Tree,44.919150561579485,0.0,234.77489016966615,3,35.3122033394544,45.44533745739096
Toothbrush Tree,61.340367766236874,261.1682786682126,131.19673674216955,3,31.05331086708663,91.17492559152872
Toothbrush Tree,36.70176523766261,228.62462153649807,283.8120314647724,3,43.268591581812764,58.432265845831566
Toothbrush Tree,0.3670095895619454,239.8811074530014,378.2438186023557,3,35.72693738165704,43.602060610781095
Toothbrush Tree,22.099512419947494,264.60456459511676,173.97861354516186,3,20.699701800379223,64.98901225998281
Toothbrush Tree,17.967160759002724,129.99356206285083,424.9846832001185,3,28.10545109249406,60.00408501766589
Toothbrush Tree,27.151262812509017,195.9294850101867,490.80873697806476,3,32.120316565420765,44.42893437639889
Toothbrush Tree,42.516366544558736,230.52997945208043,172.7382483892274,3,8.827334652067801,43.60515913782504
Toothbrush Tree,30.460811289734252,218.28248906917122,398.6481139055075,3,28.599250274130174,47.293509531700664
Toothbrush Tree,29.61244990755404,244.24679649035565,189.5236223438359,3,46.18731633716515,52.15049780540767
Toothbrush Tree,33.39329202860223,350.79843039892387,337.9529934149825,3,11.054673431436004,71.41405945440735
Toothbrush Tree,34.52800322873607,206.58048443860963,232.8124063305463,3,41.29272117463314,49.48526949794967
Toothbrush Tree,42.278330528499176,184.0224050771475,218.54580751457604,3,13.748830748302154,53.24923509547829
Toothbrush Tree,11.35615359404219,209.51955894991505,9.351244655316577,3,58.59081489870225,42.34435403398837
Toothbrush Tree,42.33950317929691,230.12843450021714,207.5810384621569,3,63.28016533486868,51.755944568360725
Toothbrush Tree,40.37710728839015,190.02836752214407,360.6794014480446,3,36.99959087324758,53.53682996156194
Toothbrush Tree,27.91033180423063,239.7668046630862,49.910169369329736,3,21.985520054350943,37.22263980039212
Toothbrush Tree,36.02102091976198,185.03301199974388,432.11787176483915,3,48.815651107145534,77.09766534318221
Toothbrush Tree,42.71210886676934,127.10971257499435,53.01084856294733,3,38.90980440106266,66.58963087627933
Toothbrush Tree,25.35330239315875,232.94409157368162,556.7251838244504,3,29.69654902554205,53.24675939941641
Toothbrush Tree,21.630479366319022,145.57673628107145,735.3401558792189,3,12.816034587650485,68.71642665664928
Toothbrush Tree,46.13317870450999,138.8791406481722,200.22945286782448,3,47.37241058344544,98.90063689656476
Toothbrush Tree,26.145004360966503,170.99652424971683,374.3384643996104,3,38.85228359377224,9.10727093329701
Toothbrush Tree,-0.9018908943337323,111.21287669855747,556.7252303882001,3,4.076600355756213,49.97521385889467
Toothbrush Tree,14.294218764847734,17.868777432541975,303.9948076243535,3,18.86643386854937,42.736978702074055
Toothbrush Tree,11.647797466432316,117.62097332332273,0.0,3,25.132876569843724,50.19866229264115
Toothbrush Tree,34.58862036149415,230.4272845461397,239.29526391551053,3,37.17981081916391,46.909311618042985
Toothbrush Tree,22.623685477860604,151.98167080113595,455.91104706520247,3,24.457538247412373,54.187523873161865
Toothbrush Tree,36.12975877848366,215.3875227827708,231.1994389597843,3,37.589825504304386,26.011447124902705
Toothbrush Tree,47.01596058403212,230.8178700213861,421.6599489096747,3,28.57326462533819,22.632104949951927
Toothbrush Tree,17.231789204731662,158.03417301393708,278.02511219449974,3,27.457824706345228,53.624602091225974
Wild Pistachio,17.949833862967527,993.1337344275958,1832.1326139877,1,41.805937860934,33.29042652931141
Wild Pistachio,40.622984397951896,999.0542155083372,2353.738596939878,1,58.28894890540346,17.578248395044398
Wild Pistachio,33.788381568655986,764.630007465313,1869.6872107455997,1,36.32136223883737,59.882909593087234
Wild Pistachio,34.570340477813275,1025.0372158773953,1855.3805483246267,1,56.16298760839176,49.374944458294365
Wild Pistachio,0.6847272908342656,637.6383700814847,811.6868792362958,1,17.635129788717975,71.43339117003094
Wild Pistachio,-8.115422354624275,851.0785795214674,1842.6726036363375,1,7.012267455476824,11.386772025678958
Wild Pistachio,3.9073134358070263,1163.840922469489,1386.4779900489914,1,33.12058696157063,91.4328277979946
Wild Pistachio,7.6098256167085445,314.26329685758566,2354.258384861304,1,44.15912569240173,28.943515679193183
Wild Pistachio,3.9856655366797664,653.7546983945484,1609.85318768584,1,26.759436247867367,34.268898044914046
Wild Pistachio,24.46640094879295,539.2632874413436,1970.6570959758233,1,6.807079207157983,47.40549240512877
Wild Pistachio,27.355031402305542,482.54758554701607,2048.283989865725,1,22.264739498560154,13.212617771510722
Wild Pistachio,-24.92777804935283,722.9845738879948,1212.1821293059102,1,20.567809036578282,37.88689144440759
Wild Pistachio,18.811344730626004,615.8446291150024,1958.5843555612437,1,39.433485207450495,51.94677608396249
Wild Pistachio,19.933507781332246,769.0455579463409,1682.7453576107453,1,23.113814155243567,40.71517386770118
Wild Pistachio,31.02345030909214,994.8700792006633,1379.6672603654781,1,64.98399775709609,33.01651209289626
Wild Pistachio,13.041609778520412,763.6211874017176,628.0028049791871,1,32.49952955568165,53.89403142802799
Wild Pistachio,-7.578584203747191,1039.6391416960453,2534.502049954735,1,51.82557839506798,74.36756918981375
Wild Pistachio,5.872307332261974,571.0485159069306,1472.2308078795859,1,40.44931603573321,62.849686145006075
Wild Pistachio,17.390073733492596,815.1635208777147,1341.9998793418454,1,45.35644317858904,72.84870586878839
Wild Pistachio,32.144824906421306,852.3371547206713,1459.9289014827068,1,23.25767020793066,73.26788681884196
Wild Pistachio,17.4266033134888,858.9295077479703,949.0559677406952,1,29.457255256714756,38.010707082319996
Wild Pistachio,39.00976577497897,668.2904507498152,1568.512402229683,1,42.05847415006505,70.89150615654053
Wild Pistachio,6.788147285013469,692.3222021129977,1515.8404001232836,1,50.87345331198986,73.38768986083161
Wild Pistachio,-1.8183574287516997,792.5219856338141,3373.2728458592555,1,37.05988787651886,45.49239983481575
Wild Pistachio,7.421316166505666,802.1184308542203,1330.4795064974555,1,41.39971727608422,52.455712847801436
Wild Pistachio,12.249842018029433,1023.4177624541347,1184.7419328268868,1,33.712607066972396,52.355084088388566
Wild Pistachio,20.035687097916522,544.7961782972483,1529.5350678504801,1,15.81804981888791,43.26806712386501
Wild Pistachio,14.079457419213348,707.9826670926716,1311.9659600894831,1,31.252371660656237,54.774869220820754
Wild Pistachio,10.084573799314857,608.5869947951971,1612.9673547505922,1,-0.9230061814722923,28.479829341913934
Wild Pistachio,10.345644874790388,511.0518440832985,1712.6987647723806,1,26.249310994587262,47.56376337235151
Wild Pistachio,28.40805994978346,628.0857957807177,702.8863028017184,1,19.336379447268968,24.135409123146108
Wild Pistachio,6.731432296871059,642.0290675197105,1223.9651916528328,1,23.884311085772687,69.12797596948025
Wild Pistachio,28.261577339518347,990.6902979879736,1753.266558771111,1,10.326365872410427,66.28614936148976
Wild Pistachio,31.073146637368733,892.7352095478682,1605.4505400829223,1,41.148347485707646,42.19229489221736
Wild Pistachio,12.450521832964997,478.7970246555992,1788.7452184686535,1,20.996987576330266,37.7455580427864
Wild Pistachio,-4.001994087929653,445.02644084235214,2072.2082894665987,1,2.671338719072562,65.6372781277829
Wild Pistachio,21.74686013895019,198.3783608606983,1193.4874385537705,1,22.731971770814102,77.89170909203055
Wild Pistachio,-0.8523876798591665,783.6524866919307,1714.065939374521,1,43.277038070199595,63.25160305182482
Wild Pistachio,10.10080623433751,877.4657476982015,1632.3422327856674,1,12.044920506819832,80.31935742359377
Wild Pistachio,21.45296464208092,668.7877643953586,2555.3621658847114,1,31.27015258343914,41.10051911452538
Wild Pistachio,12.61550078777928,873.1171581066557,2107.2423108460234,1,40.896037602068326,68.88709373414608
Wild Pistachio,37.45499584741706,608.3685924237757,1810.9195650950226,1,42.251205406822976,75.77989988767008
Wild Pistachio,29.807341654226907,808.9527841070231,2094.5254910316876,1,21.558422796587305,35.41925535276064
Wild Pistachio,-3.0015235127324686,776.8238758356621,1400.5978060160467,1,20.782364062641662,87.56301906154988
Wild Pistachio,12.787814885785552,916.8817704057984,1787.884801350985,1,13.576237049594745,65.64549237347369
Wild Pistachio,25.06031149833958,555.6781984058528,1597.8854434240995,1,13.09690951014801,56.87380434592045
Wild Pistachio,5.45612266687327,621.300346807199,450.1126222413336,1,15.2856896433571,48.72987713500596
Wild Pistachio,11.621223010409269,1236.3266596919073,1274.9257648775967,1,37.773727855497036,36.63026200786774
Wild Pistachio,29.852021169165358,576.8867831326177,1321.435206997308,1,-4.080584951952282,68.57204272473783
Wild Pistachio,-10.525323553728331,514.2398350371775,2209.9891817113403,1,31.421397667577313,56.40378748941502
Wild Pistachio,9.522710814069724,886.7472913129451,1499.1287342660553,1,3.816252882191474,16.011803635237683
Wild Pistachio,23.54896237292393,580.1916643570207,1142.0048008496094,1,28.346915368085334,62.070653251654306
Wild Pistachio,16.0823857631512,822.3917766205591,2135.7620291955445,1,5.620220998641486,62.98364269206547
Wild Pistachio,9.025455961368898,965.8264285794727,1564.9414285173418,1,21.45168013792656,66.6211294828084
Wild Pistachio,17.74609436819881,980.9855040953896,1418.347993937378,1,12.761878816311622,19.603028873061273
Wild Pistachio,-14.596922707821633,1022.7675475666317,1986.985794550639,1,28.348161897383697,46.594431020904
Wild Pistachio,-15.803739794264317,747.4783510858988,1203.914104773335,1,27.540590234801808,29.631327339694526
Wild Pistachio,-11.115214257117572,693.3365375371989,1955.0337313136877,1,28.337008427393215,55.86810255195374
Wild Pistachio,30.990116157273693,983.0442280477985,1276.6560464475724,1,34.51927380132222,22.889661474013327
Wild Pistachio,29.570279911339433,777.6947759351272,1630.8475547727974,1,39.810765052470074,59.85552773053219
Wild Pistachio,31.091736108147657,997.166419393069,2520.0765745970657,1,35.04125462713232,41.08808444183362
Wild Pistachio,22.001704939816484,991.3258948708956,1032.8187595397212,1,13.41303408511915,24.058913778097413
Wild Pistachio,19.722287785017546,720.8339209927063,1986.5330633997671,1,26.40759088093949,51.0344732768873
Wild Pistachio,18.14613235411045,724.542766372047,1468.0546917947938,1,56.12391189025716,63.78173022669702
Wild Pistachio,24.02602309084004,485.3861146446773,1853.1025006561686,1,17.238730696006087,63.53916175529421
Wild Pistachio,3.440868234661444,733.2525190748756,1602.5002982731587,1,43.56523897942156,59.12450571546428
Wild Pistachio,3.721994365037599,782.8562236364434,1169.016826627988,1,34.970041214751774,30.512768435074552
Wild Pistachio,30.495741044612068,920.394820345115,1651.8597526045396,1,54.87795237167969,21.072875658673777
Wild Pistachio,22.286239934241543,685.983978241759,1595.085998066847,1,56.42266513849309,16.387202028939676
Wild Pistachio,29.88734784551837,872.2645204712699,1355.9130587906711,1,33.60356709005582,73.11141717509639
Wild Pistachio,14.87416823795633,821.8289012988704,2024.2015354118953,1,38.756083945347335,63.48029260895423
Wild Pistachio,33.76983879045292,807.5465859941543,1606.4852445762838,1,43.38473293290576,62.39565722368065
Wild Pistachio,20.243105635690306,802.8041025115789,1334.026739443833,1,16.267240530411545,39.90049201803618
Wild Pistachio,21.73134506726248,995.6564694863148,1894.9998015165504,1,7.1278499806958955,46.03568463903587
Wild Pistachio,16.731945061583282,659.6126265595658,971.4104924736497,1,52.980801089543206,30.965188909138387
Wild Pistachio,8.83498157342273,945.847160566588,1751.6857207440924,1,28.852167153502275,50.82538054190115
Wild Pistachio,16.286880217012698,698.587601327293,1364.9543504452513,1,21.986106525967934,41.60906855440364
Wild Pistachio,25.272000271889524,1090.3217201399113,1499.8933711931286,1,8.192261637210546,29.507157265228173
Wild Pistachio,27.965345008297835,792.7804113765236,1868.4804683242664,1,54.91586885688029,77.51329303969555
Wild Pistachio,23.210322715926758,1029.8218786856564,2371.095684707785,1,26.80611641646584,16.183381301897498
Wild Pistachio,3.6775960681655135,1111.1396839222373,1431.9508358496214,1,14.539462364662597,57.162121161191415
Wild Pistachio,28.183619422234795,492.14266005514105,1720.317614270798,1,40.40647099429608,53.62021317327331
Wild Pistachio,52.76122355740033,828.8001626763523,1822.5513617078652,1,29.82680741609971,81.45598822125618
Wild Pistachio,12.255965570332142,397.8586732487899,2879.0434356757796,1,37.02801469795201,8.969183825086155
Wild Pistachio,8.961358993539768,805.7696319170649,1439.03149578423,1,17.712335856592624,85.5713970061764
Wild Pistachio,34.81450423863178,741.801669565638,2725.0668427679257,1,37.362859667478304,106.63895860718682
Wild Pistachio,5.4689764084895955,326.1201432140193,1498.3842063865902,1,39.4223626724181,64.36973934973432
Wild Pistachio,2.1819251744339887,725.5572225669641,2068.4649436093478,1,3.7666568865050856,-3.2212774550243353
Wild Pistachio,9.483772538133893,462.66928437759356,1755.6977051257677,1,60.14752893607147,27.96038183431373
Wild Pistachio,21.01825922426312,504.85070145821123,2243.798238983229,1,23.469084591372663,55.88915697739108
Wild Pistachio,20.57416264021933,562.279328315136,1570.234921459352,1,43.752358321575095,66.08817345725492
Wild Pistachio,37.20065881977583,853.3658054691933,1854.223527985892,1,50.094145353240194,77.89460873075929
Wild Pistachio,10.093852880999217,955.7500757026387,1616.8426409840827,1,10.059486939072183,31.48256445789964
Wild Pistachio,-4.897759033170011,828.9952943952622,2332.2944777682296,1,52.38561543924927,53.93581868923148
Wild Pistachio,20.772221496712646,701.1799575874824,988.7869508898766,1,40.12958607042094,45.31440493946485
Wild Pistachio,16.20965157836469,763.6271536975071,2013.8009892285254,1,42.15828758661144,41.11754245036498
Wild Pistachio,3.856326372291324,706.6099631149513,1634.787939388794,1,31.878755905232843,2.1598758968934675
Wild Pistachio,-3.963437532353886,557.4118393318142,2167.9111492610773,1,28.17024541315114,31.957736028016104
Wild Pistachio,6.672780083120211,717.4169888679504,944.2311439553063,1,27.894456374715578,27.79342681925405
Wild Pistachio,4.836472095925085,646.5704105502681,1227.974945192385,1,26.241458830374242,82.24927902355623
Sumac,7.005382605386808,800.5009605644791,3050.440490838366,1,55.57123089167486,39.61838046290576
Sumac,26.506012831978843,825.499398574692,1986.957186026168,1,10.685229670138593,30.690043124119086
Sumac,8.716703987767694,814.9846003522856,1981.6418999614955,1,19.335476217472305,39.47220603596023
Sumac,6.53132995171406,576.4857039954935,1864.544676178676,1,36.31099098505162,47.08226941743562
Sumac,24.56459280798989,698.2751228227982,2827.309051394882,1,35.79077504831768,23.33075568501945
Sumac,9.281452209428643,754.0222426239607,1990.3625868662798,1,33.1812911303344,25.17706156829219
Sumac,15.616986529573436,683.2405062292676,1448.2811410206548,1,34.07144841571278,37.495461295900256
Sumac,12.017344599242705,856.2802865812962,1018.2641027823224,1,47.59319965030585,36.57308619127604
Sumac,25.463834651702285,412.7157345332939,2142.3244581385907,1,40.02093500633312,49.08539556407062
Sumac,4.999715643119126,798.231268348461,1280.455412930729,1,23.389253405378742,27.08729146580176
Sumac,23.173981721207305,1065.8041230097833,1938.4478798904909,1,9.34675044097526,4.806443414634806
Sumac,22.155690464294587,523.4055767937242,1765.0126933906618,1,28.685694882806427,41.000129619971
Sumac,11.247049077546198,473.1926331441323,1869.244034629477,1,42.94531979336287,21.155923634716267
Sumac,27.007877228240396,703.1129282371023,1467.7232957000097,1,32.965551361566725,42.01159884121816
Sumac,-13.499138496272945,468.1421059379484,1829.1571580173677,1,32.73624452812893,66.74068514716319
Sumac,13.580431956654461,804.0696100129805,995.8779464936989,1,38.87686528613648,28.49007552727269
Sumac,23.72490133009765,827.971663932768,1891.4127949043582,1,19.49307232140569,50.752195878508296
Sumac,21.025312946090093,685.88939580355,1701.2277021060775,1,23.38090916385177,63.599744884206544
Sumac,22.551345415985054,521.337622264595,1536.0443103105044,1,7.644015313553645,54.881016771506935
Sumac,15.756089391635848,722.8808948834788,1032.0997106276718,1,29.526459367833667,40.98868515274209
Sumac,12.81508108992699,792.8194239152041,971.3074704674589,1,38.68766345076324,22.60307483652422
Sumac,25.159052312484178,763.1619544804719,1796.7363910100435,1,10.44711135076588,51.61445075551667
Sumac,4.620795367000564,771.6793192469987,1507.265204542175,1,15.024777974480562,70.78800646253129
Sumac,15.915878382934347,815.1294975941827,1806.2185343578374,1,59.65114822918914,23.495186329234137
Sumac,28.03692215142911,398.2657011915387,1689.3945089784263,1,54.561466141212925,52.020629512450505
Sumac,33.927794692635146,538.5636778676733,1627.210296621417,1,62.23913680498442,73.80193992956433
Sumac,34.69056848438091,233.93517989038457,1724.8882292228873,1,49.51801231057314,77.68724964705655
Sumac,32.98667682312821,680.9718138098182,1690.3223070360623,1,14.426647177225075,48.62182171707411
Sumac,27.89058442503866,521.4133048545336,1242.2787843128397,1,48.92979704486906,73.65941463681992
Sumac,0.15190064124748837,490.67527105638254,2059.1469972954037,1,25.728956158607595,39.53332060188993
Sumac,44.57897305664621,921.5262312978889,1769.6549286019965,1,35.749645672907754,42.59891492199894
Sumac,5.499806707820641,945.4211213374092,1513.0065787339354,1,43.48097369550262,15.75620081514628
Sumac,21.078163051560228,752.5523961723284,1513.3713675985891,1,32.36990276330037,81.14063086322865
Sumac,27.696951384401228,287.93207617424554,2069.9555781521276,1,36.80982588988209,44.913346673630905
Sumac,4.145448850684156,296.06324542703635,1599.0952149033528,1,34.94437670290044,35.2181761298768
Sumac,12.569119065415757,305.8995460420837,2063.6245655389685,1,30.84267204213386,78.90763640894124
Sumac,-10.575252564193562,677.9828846900805,1611.4914270792042,1,2.539805406692114,87.787552494409
Sumac,-5.4996548131500305,818.2775863971832,1412.7924023791622,1,36.49860379557126,73.21614140384412
Sumac,17.939898062511322,747.737549168291,1976.0232343275636,1,38.946063891166986,84.6001849541461
Sumac,39.195347783876656,945.9469429828146,1956.5323706912527,1,14.368256212082263,82.86560694965739
Sumac,-2.137142500292814,758.8690997167254,566.0800705381001,1,22.116042282694146,101.57164004090542
Sumac,13.793303104937674,535.2715955819183,2204.892202932451,1,28.512710013638195,79.31225289471028
Sumac,11.940438305486143,831.1564894995157,1644.9078791740912,1,20.632176592032366,52.18231679419642
Sumac,8.698340958803577,245.7158751144454,1445.0800036368278,1,40.211116724219636,66.99478705599586
Sumac,6.399113162383724,677.85425488518,1416.8075781784594,1,37.28289014663837,54.48482730760819
Sumac,26.81087793458086,843.7511266944122,1633.51939096067,1,63.99563704100987,59.180847383639545
Sumac,7.1776734334152374,853.0424253070842,2064.2983563375237,1,29.13743361080312,52.392175068297036
Sumac,14.420350220302748,550.1745045303353,1367.5836914239337,1,32.092193442948975,43.66447917888489
Sumac,19.694154993704302,629.3322066387386,2275.8139727073676,1,5.758752417297821,55.112854971962335
Sumac,5.933958992081596,475.5547271799832,1408.8719509470845,1,2.134790591980938,55.206612811874884
Sumac,16.34618856663516,696.9205294550176,1794.3220930445543,1,10.491758987715986,56.94062556278421
Sumac,20.336562206888573,1026.5385246119135,1290.7987831465016,1,23.28437136433319,69.7426709172999
Sumac,11.871806613725091,911.5781570225929,1682.0006121060865,1,30.682815697920468,56.10399820256679
Sumac,16.36703513341141,631.2912766038537,2027.5045544185264,1,22.873238288662485,104.25775000499124
Sumac,10.932867272776788,744.0093975379916,1700.845881356189,1,37.61177020244062,32.0237905802958
Sumac,27.637400820288878,625.0895271700593,1660.287645396973,1,15.353683857625695,69.48645061718145
Sumac,24.395455029255828,468.39155553365845,1411.474158245993,1,17.437822074917143,33.14336328631722
Sumac,11.173200189913647,805.121807357207,1802.795826345899,1,20.91480944241448,45.81856250801965
Sumac,18.29391041842158,941.9997570052135,2027.3804574003689,1,22.229871951125247,33.14084117501473
Sumac,5.989341488840111,942.6222971635117,784.0394417576287,1,29.994219005264693,57.62240701524219
Sumac,-3.433734923024808,391.2642391695002,1256.3730586681972,1,22.546900117108297,73.2369851645321
Sumac,-2.107120268944449,644.8837385358058,1790.592866186433,1,-0.47333326585956925,56.561648603983365
Sumac,18.266298619931383,598.7645065129655,2145.7563206938325,1,55.088641805395895,36.5537197519742
Sumac,33.25545890115282,814.3384026918201,1809.4179679361278,1,12.42987449206817,47.559152711287055
Sumac,0.5321485728434077,607.3011779257517,2135.6719809496444,1,38.13018862662021,63.63438228455697
Sumac,15.643215450718392,1084.9017679154633,1161.275227510668,1,14.465563859150354,40.28658769855478
Sumac,11.456310170918222,964.2844924373342,952.6778494537102,1,40.11445580016811,28.632283749813507
Sumac,17.26727505152595,429.6336589908982,1264.1128397446264,1,38.13699215165249,40.265815876679596
Sumac,1.135844472174643,767.0117664507541,1213.9494323032711,1,42.59387857909938,38.757839444931534
Sumac,40.95149798186762,541.993168149209,1601.7472903998566,1,42.88977456757461,59.05695320730803
Sumac,18.933471754139912,530.4498039950012,1038.3565618049718,1,48.379726959438386,44.261578755309905
Sumac,8.633840674215605,640.0502057452003,1762.8355961724985,1,22.969385636180192,76.76648951236152
Sumac,20.483796105452274,504.98967475822354,1080.4803289294014,1,29.20679102342752,41.110691070166325
Sumac,6.911546575019923,809.3484851221878,1117.188677760788,1,25.95424273924633,45.07172574255871
Sumac,9.458258777870338,833.0908752233577,2046.8059863083608,1,37.48890081904243,64.14906095497244
Sumac,10.77117016473778,473.6607014708181,1075.21062525995,1,46.530702338744035,72.07697434692929
Sumac,15.581938312473842,454.5421836575986,1414.6092822841827,1,32.4106839160291,49.266757924477076
Sumac,-1.776998450285955,741.2481025158822,2023.400454123148,1,20.90584235566769,71.54362581618054
Sumac,7.869984189726054,473.41945316221086,1822.8840838128567,1,60.77393227313412,36.33510762234758
Sumac,23.385312686653698,707.4855238546685,1955.4137565668748,1,52.64833877622992,36.11793001456937
Sumac,13.41624705271633,443.76140567792083,1673.5345350310815,1,40.51646846189648,61.16590975481317
Sumac,19.997550554288605,374.1631199896692,1567.357526504565,1,18.384692465058023,88.38475709130336
Sumac,6.823606135849442,954.1236489906055,1399.6040207910728,1,16.22939320485643,35.11887273722551
Sumac,6.914996209047819,781.539716730849,1051.6012725127105,1,27.618719843553798,49.83967377611591
Sumac,17.864838790387513,580.975434969306,2181.6841338497343,1,18.647239264652782,46.39395754373646
Sumac,6.158385191993112,569.059924210967,2035.584728694877,1,44.146952621013796,48.1813162824823
Sumac,39.83647540660282,744.9303171491995,1518.5358966008537,1,25.056868061605503,86.39406869859657
Sumac,19.369548325874185,1086.485546538327,1155.5002958664954,1,0.9467697532328074,53.02369597486035
Sumac,32.46404049797604,795.4282242570353,1759.8863202589907,1,1.5889244647139193,20.20784816792711
Sumac,24.792681102553775,980.8249892075028,2093.4215002610126,1,13.55583765281429,61.555607747009645
Sumac,18.892291569216642,888.7815436161509,1707.3191529819273,1,2.1860117601185145,24.13993388744331
Sumac,20.914325963789484,988.3991328745126,1424.499087507881,1,12.36816678318121,44.62334763913927
Sumac,13.232618226282966,467.5749140308143,2162.2039558796178,1,46.99961925368933,-17.319595548219297
Sumac,4.619899118072601,860.6274077036146,1538.9572562564979,1,17.44175495391182,25.386573928938006
Sumac,6.083786660233077,760.3244421730839,1627.1539564582115,1,45.695629022979,27.5301692916753
Sumac,16.98492827704964,865.9364435549397,1375.540506219551,1,38.17416419538504,52.96973952099218
Sumac,18.02329788325619,637.2611667674429,1311.3724322021721,1,24.966337351462336,49.7262611314375
Sumac,10.951955613932242,850.6468888297167,1651.8098072600849,1,44.75579729773942,35.486342010648286
Sumac,32.41057652642309,754.7738599507746,1328.869947267469,1,30.592278157023454,62.89832954464013
Sumac,8.988118315165512,813.551508581073,1676.6653159333405,1,48.28741359015115,59.29315703024713
Wild Almond,7.505312208111594,309.2583714066941,2497.5683134914266,1,27.49083404523021,38.58360298675521
Wild Almond,-6.1176104831533635,631.535268226096,1353.89406846722,1,42.714036309596516,69.34185737391499
Wild Almond,8.122999318048734,443.5682541609376,2570.700005970723,1,23.91439736007075,39.36965490628356
Wild Almond,20.107497627599948,595.2232328466546,2135.1974421523405,1,44.576762904375364,58.09960011165013
Wild Almond,10.534984807753055,245.0874252380305,2083.37912995817,1,35.29728673485246,45.88335768102213
Wild Almond,-9.452882065748916,452.12750640120794,2487.8037870053245,1,43.60188241784262,58.4635000437422
Wild Almond,20.557804045080132,778.4187084581315,2991.7828100605784,1,34.24994878734157,55.01911536110212
Wild Almond,6.381615246832727,440.00463372899094,2190.6735704386297,1,56.012279076609786,41.39778890025349
Wild Almond,3.823943038563101,652.9650456859724,2767.4516151697935,1,39.58709319757553,44.233083105997515
Wild Almond,14.549724120192927,571.1310878588531,2307.8618976712014,1,11.81476697950923,44.37144669990991
Wild Almond,2.4230283244291346,434.01773898341906,2148.8475919356133,1,30.03400412524898,23.14612976885389
Wild Almond,21.6357941611695,701.4495533875852,1655.7058603362452,1,30.48669461600536,90.11033914539104
Wild Almond,33.46501130518974,433.0278308518673,2513.2406184807874,1,37.13061346100079,87.81480307144845
Wild Almond,12.48841831022284,531.5154064997162,2637.0287340229324,1,36.49884044500403,39.94172324735114
Wild Almond,-14.327169134994662,685.2590364555431,1913.6173019640407,1,17.278465133196256,42.423351106423695
Wild Almond,9.913838731185999,521.4606872877067,2306.9041499290806,1,29.311318398218614,59.61007404070122
Wild Almond,-0.3031836562847161,533.9955301751565,2570.056617815552,1,25.245422201235144,57.06949396465211
Wild Almond,-3.486820136901727,627.3014930354346,2240.7497447967235,1,33.07361803229157,88.01584914409231
Wild Almond,26.899920368313072,649.4328941169139,2918.128340866681,1,27.59020180214872,35.11023204667643
Wild Almond,29.06584191698789,669.2707651002032,2717.4479795181587,1,39.42195000966249,55.2340379640117
Wild Almond,-18.121866863951784,401.62629569860997,2012.6596772171208,1,43.98272063070671,60.80621495081696
Wild Almond,-11.981923367046058,447.5795708980658,3192.867973960995,1,26.629925446456298,37.848270725673885
Wild Almond,-0.47091308629243045,585.228223954424,2325.359187382616,1,11.275154054111887,42.439277075611194
Wild Almond,43.05039568747535,802.0599895200411,2143.771907914596,1,34.86974204317116,41.25076235458455
Wild Almond,5.04419727448979,733.6073296451877,2095.5139279751165,1,25.668372196250573,38.44527575693603
Wild Almond,14.163741667783828,358.6137355989049,1942.1635796030512,1,28.03760968101241,58.004930974580745
Wild Almond,21.93804144502549,627.274011798073,2271.44505775493,1,53.4406591848677,44.05637909275514
Wild Almond,27.107608720808166,390.86393136632955,1484.8894081664116,1,28.47783541331389,70.0229004008286
Wild Almond,6.776428763733738,148.16918809634473,2291.6568905697627,1,33.2179501497855,58.51572124895565
Wild Almond,15.661156372929131,689.9547491713544,3085.9437771797698,1,14.562481582576321,85.38280957232772
