Region,Year,Rainfall,Air_Temp,Humidity,Wind_Speed,LST,Soil_Moisture,Elevation,Soil_Type,NDVI,EVI,EarthData_Source,Forest_Loss_HA,Forest_Loss_Risk,Reforestation_Suitability
Islamabad,2021,1920.5399999999988,21.72720547945205,59.40893150684933,4.37,21.72720547945205,29.704465753424664,1000,1,0.523,0.34,Islamabad_2021.tif,212.66478435988424,0.42532956871976846,0
Islamabad,2022,1678.0399999999981,22.030465753424654,60.98008219178078,3.26,22.030465753424654,30.49004109589039,1000,1,0.284,0.185,Islamabad_2022.tif,105.99930098635713,0.21199860197271425,1
Islamabad,2023,1387.4599999999994,21.531041095890412,63.31224657534245,3.36,21.531041095890412,31.656123287671225,1000,1,0.412,0.268,Islamabad_2023.tif,594.1214794532806,1.0,0
Shah Allah Ditta,2021,1920.5399999999988,21.72720547945205,59.40893150684933,4.37,21.72720547945205,29.704465753424664,1000,1,0.204,0.133,Shah_Allah_Ditta_2021.tif,498.34573795997926,0.9966914759199585,0
Shah Allah Ditta,2022,1678.0399999999981,22.030465753424654,60.98008219178078,3.26,22.030465753424654,30.49004109589039,1000,1,0.21,0.137,Shah_Allah_Ditta_2022.tif,130.32517138517494,0.2606503427703499,1
Shah Allah Ditta,2023,1387.4599999999994,21.531041095890412,63.31224657534245,3.36,21.531041095890412,31.656123287671225,1000,1,-0.143,-0.093,Shah_Allah_Ditta_2023.tif,195.1302152392886,0.39026043047857717,0
Saidpur,2021,1920.5399999999988,21.72720547945205,59.40893150684933,4.37,21.72720547945205,29.704465753424664,1000,1,0.435,0.283,Saidpur_2021.tif,496.3176746079438,0.9926353492158876,0
Saidpur,2022,1678.0399999999981,22.030465753424654,60.98008219178078,3.26,22.030465753424654,30.49004109589039,1000,1,-0.023,-0.015,Saidpur_2022.tif,540.5315352049574,1.0,0
Saidpur,2023,1387.4599999999994,21.531041095890412,63.31224657534245,3.36,21.531041095890412,31.656123287671225,1000,1,-0.009,-0.006,Saidpur_2023.tif,403.71798831771906,0.8074359766354381,0
Gokina,2021,1914.8600000000001,18.892109589041095,59.64295890410956,3.05,18.892109589041095,29.82147945205478,1000,1,0.102,0.066,Gokina_2021.tif,419.23348257307157,0.8384669651461432,0
Gokina,2022,1603.629999999999,19.19210958904109,61.42246575342464,3.15,19.19210958904109,30.71123287671232,1000,1,-0.116,-0.075,Gokina_2022.tif,586.1233425877738,1.0,0
Gokina,2023,1526.3199999999986,18.61082191780822,64.28630136986303,2.8,18.61082191780822,32.14315068493151,1000,1,-0.135,-0.088,Gokina_2023.tif,190.48957075003418,0.38097914150006834,0
Bhara Kahu,2021,1920.5399999999988,21.72720547945205,59.40893150684933,4.37,21.72720547945205,29.704465753424664,1000,1,-0.006,-0.004,Bhara_Kahu_2021.tif,418.410959893225,0.83682191978645,0
Bhara Kahu,2022,1678.0399999999981,22.030465753424654,60.98008219178078,3.26,22.030465753424654,30.49004109589039,1000,1,-0.05,-0.033,Bhara_Kahu_2022.tif,548.257678118264,1.0,0
Bhara Kahu,2023,1387.4599999999994,21.531041095890412,63.31224657534245,3.36,21.531041095890412,31.656123287671225,1000,1,0.076,0.049,Bhara_Kahu_2023.tif,379.7195178289379,0.7594390356578758,0
"Trail-side settlements (Trails 3, 5, 6 belt)",2021,1914.8600000000001,18.892109589041095,59.64295890410956,3.05,18.892109589041095,29.82147945205478,1000,1,0.408,0.265,Trail_side_settlements__Trails_3__5__6_belt__2021.tif,245.9989168407764,0.49199783368155275,0
"Trail-side settlements (Trails 3, 5, 6 belt)",2022,1603.629999999999,19.19210958904109,61.42246575342464,3.15,19.19210958904109,30.71123287671232,1000,1,0.411,0.267,Trail_side_settlements__Trails_3__5__6_belt__2022.tif,431.7317036674243,0.8634634073348486,0
"Trail-side settlements (Trails 3, 5, 6 belt)",2023,1526.3199999999986,18.61082191780822,64.28630136986303,2.8,18.61082191780822,32.14315068493151,1000,1,0.485,0.315,Trail_side_settlements__Trails_3__5__6_belt__2023.tif,177.96836525556972,0.35593673051113944,0
Margalla Hills settlements (National Park region),2021,1920.5399999999988,21.72720547945205,59.40893150684933,4.37,21.72720547945205,29.704465753424664,1000,1,-0.098,-0.064,Margalla_Hills_settlements__National_Park_region__2021.tif,435.64793005934087,0.8712958601186818,0
Margalla Hills settlements (National Park region),2022,1678.0399999999981,22.030465753424654,60.98008219178078,3.26,22.030465753424654,30.49004109589039,1000,1,-0.396,-0.257,Margalla_Hills_settlements__National_Park_region__2022.tif,537.8864895067348,1.0,0
Margalla Hills settlements (National Park region),2023,1387.4599999999994,21.531041095890412,63.31224657534245,3.36,21.531041095890412,31.656123287671225,1000,1,0.58,0.377,Margalla_Hills_settlements__National_Park_region__2023.tif,443.0117459965908,0.8860234919931815,0
Murree,2021,1914.8600000000001,18.892109589041095,59.64295890410956,3.05,18.892109589041095,29.82147945205478,1000,1,-0.009,-0.006,Murree_2021.tif,331.93130965952616,0.6638626193190523,0
Murree,2022,1603.629999999999,19.19210958904109,61.42246575342464,3.15,19.19210958904109,30.71123287671232,1000,1,0.003,0.002,Murree_2022.tif,525.241863007039,1.0,0
Murree,2023,1526.3199999999986,18.61082191780822,64.28630136986303,2.8,18.61082191780822,32.14315068493151,1000,1,0.139,0.09,Murree_2023.tif,577.7715331325048,1.0,0
Kotli Sattian,2021,1511.1699999999987,14.065534246575341,64.08389041095887,2.59,14.065534246575341,32.041945205479436,1000,1,0.305,0.198,Kotli_Sattian_2021.tif,383.59731419793314,0.7671946283958663,0
Kotli Sattian,2022,1367.5399999999986,14.541452054794508,65.07550684931509,2.65,14.541452054794508,32.537753424657545,1000,1,0.466,0.303,Kotli_Sattian_2022.tif,79.00659919551528,0.15801319839103056,0
Kotli Sattian,2023,1315.8899999999992,14.056164383561663,68.05575342465755,2.53,14.056164383561663,34.027876712328776,1000,1,0.267,0.174,Kotli_Sattian_2023.tif,469.8489847053548,0.9396979694107096,0
Kallar Syedan (upper belt),2021,1920.5399999999988,21.72720547945205,59.40893150684933,4.37,21.72720547945205,29.704465753424664,1000,1,0.228,0.148,Kallar_Syedan__upper_belt__2021.tif,224.45269665488215,0.4489053933097643,0
Kallar Syedan (upper belt),2022,1678.0399999999981,22.030465753424654,60.98008219178078,3.26,22.030465753424654,30.49004109589039,1000,1,-0.405,-0.263,Kallar_Syedan__upper_belt__2022.tif,493.4894336186248,0.9869788672372496,0
Kallar Syedan (upper belt),2023,1387.4599999999994,21.531041095890412,63.31224657534245,3.36,21.531041095890412,31.656123287671225,1000,1,-0.014,-0.009,Kallar_Syedan__upper_belt__2023.tif,61.82895774156955,0.1236579154831391,1
Khabeki,2021,900.3999999999994,23.626794520547936,51.86101369863012,5.53,23.626794520547936,25.93050684931506,1000,1,0.023,0.015,Khabeki_2021.tif,360.44508732490516,0.7208901746498103,0
Khabeki,2022,955.4899999999999,23.695945205479447,55.430958904109595,4.28,23.695945205479447,27.715479452054797,1000,1,0.071,0.046,Khabeki_2022.tif,232.93137824643568,0.46586275649287134,0
Khabeki,2023,807.6499999999997,23.277013698630114,55.981506849315046,3.64,23.277013698630114,27.990753424657523,1000,1,-0.022,-0.014,Khabeki_2023.tif,573.0180511835803,1.0,0
Naushera,2021,712.1299999999993,23.83194520547946,48.97106849315065,4.38,23.83194520547946,24.485534246575327,1000,1,0.202,0.131,Naushera_2021.tif,261.9302327411234,0.5238604654822469,0
Naushera,2022,832.7900000000005,23.82194520547947,53.47334246575347,4.64,23.82194520547947,26.736671232876734,1000,1,-0.502,-0.326,Naushera_2022.tif,562.6527815430562,1.0,0
Naushera,2023,643.87,23.58895890410959,52.75923287671229,3.52,23.58895890410959,26.379616438356145,1000,1,-0.113,-0.073,Naushera_2023.tif,134.60528517150516,0.2692105703430103,1
Soon Valley settlements,2021,712.1299999999993,23.83194520547946,48.97106849315065,4.38,23.83194520547946,24.485534246575327,1000,1,-0.366,-0.238,Soon_Valley_settlements_2021.tif,301.6630023371049,0.6033260046742098,0
Soon Valley settlements,2022,832.7900000000005,23.82194520547947,53.47334246575347,4.64,23.82194520547947,26.736671232876734,1000,1,-0.304,-0.198,Soon_Valley_settlements_2022.tif,360.2991064057008,0.7205982128114016,0
Soon Valley settlements,2023,643.87,23.58895890410959,52.75923287671229,3.52,23.58895890410959,26.379616438356145,1000,1,0.213,0.138,Soon_Valley_settlements_2023.tif,176.31278740371704,0.35262557480743406,0
Chichawatni,2021,237.09000000000003,27.106383561643835,36.913506849315105,5.1,27.106383561643835,18.456753424657553,1000,1,0.106,0.069,Chichawatni_2021.tif,586.7917905203155,1.0,0
Chichawatni,2022,552.43,26.897671232876736,42.888602739726004,5.66,26.897671232876736,21.444301369863002,1000,1,-0.509,-0.331,Chichawatni_2022.tif,140.67415558266794,0.2813483111653359,1
Chichawatni,2023,462.5399999999999,26.41498630136985,42.60235616438358,5.0,26.41498630136985,21.30117808219179,1000,1,0.354,0.23,Chichawatni_2023.tif,110.33720033997126,0.2206744006799425,1
Lahore,2021,799.8199999999996,25.04468493150681,49.95536986301373,3.59,25.04468493150681,24.977684931506865,1000,1,0.05,0.033,Lahore_2021.tif,382.2888542887259,0.7645777085774518,0
Lahore,2022,830.9099999999995,25.293178082191776,52.9522191780822,5.09,25.293178082191776,26.4761095890411,1000,1,0.397,0.258,Lahore_2022.tif,207.64752047751628,0.41529504095503256,0
Lahore,2023,1202.7500000000002,24.076219178082205,57.35038356164385,3.38,24.076219178082205,28.675191780821926,1000,1,0.0,0.0,Lahore_2023.tif,401.4720601512256,0.8029441203024512,0
Faisalabad,2021,474.15000000000003,25.895808219178072,43.79613698630139,3.65,25.895808219178072,21.898068493150696,1000,1,0.191,0.124,Faisalabad_2021.tif,308.6970699917516,0.6173941399835032,0
Faisalabad,2022,667.0000000000001,25.956821917808227,47.91380821917809,5.67,25.956821917808227,23.956904109589043,1000,1,0.017,0.011,Faisalabad_2022.tif,254.6569882916217,0.5093139765832434,0
Faisalabad,2023,707.0000000000001,25.264301369863013,49.17947945205479,3.98,25.264301369863013,24.589739726027396,1000,1,-0.506,-0.329,Faisalabad_2023.tif,179.11136075368412,0.3582227215073682,0
Rawalpindi,2021,1920.5399999999988,21.72720547945205,59.40893150684933,4.37,21.72720547945205,29.704465753424664,1000,1,-0.325,-0.211,Rawalpindi_2021.tif,128.10059782387754,0.25620119564775506,1
Rawalpindi,2022,1678.0399999999981,22.030465753424654,60.98008219178078,3.26,22.030465753424654,30.49004109589039,1000,1,-0.178,-0.116,Rawalpindi_2022.tif,99.35758837419071,0.19871517674838143,1
Rawalpindi,2023,1387.4599999999994,21.531041095890412,63.31224657534245,3.36,21.531041095890412,31.656123287671225,1000,1,0.003,0.002,Rawalpindi_2023.tif,68.03200470949386,0.13606400941898772,1
Multan,2021,176.16000000000003,27.799808219178082,34.52657534246571,6.0,27.799808219178082,17.263287671232856,1000,1,-0.078,-0.051,Multan_2021.tif,226.68613242607435,0.4533722648521487,0
Multan,2022,493.27000000000004,27.25819178082192,42.324931506849325,6.37,27.25819178082192,21.162465753424662,1000,1,-0.006,-0.004,Multan_2022.tif,89.50682267824351,0.179013645356487,1
Multan,2023,364.8299999999998,27.211753424657537,39.84882191780823,5.76,27.211753424657537,19.924410958904115,1000,1,0.124,0.081,Multan_2023.tif,194.39507149003717,0.38879014298007436,0
Gujranwala,2021,1003.8199999999999,24.464246575342443,54.1986301369863,3.62,24.464246575342443,27.09931506849315,1000,1,0.14,0.091,Gujranwala_2021.tif,161.58041763668885,0.3231608352733777,0
Gujranwala,2022,1069.7899999999993,24.65816438356166,57.47950684931505,4.71,24.65816438356166,28.739753424657525,1000,1,0.099,0.064,Gujranwala_2022.tif,91.09132957523835,0.18218265915047668,1
Gujranwala,2023,1318.8400000000001,23.57117808219178,61.24523287671232,3.83,23.57117808219178,30.62261643835616,1000,1,0.399,0.259,Gujranwala_2023.tif,507.90452231831676,1.0,0
Sialkot,2021,1206.7499999999998,24.381561643835614,54.76284931506861,3.44,24.381561643835614,27.381424657534303,1000,1,-0.489,-0.318,Sialkot_2021.tif,94.21622284218893,0.18843244568437786,1
Sialkot,2022,1376.02,24.49413698630136,57.995013698630125,4.41,24.49413698630136,28.997506849315062,1000,1,-0.159,-0.103,Sialkot_2022.tif,432.04526953668983,0.8640905390733796,0
Sialkot,2023,1389.0600000000002,23.533123287671227,61.67975342465758,3.61,23.533123287671227,30.83987671232879,1000,1,-0.49,-0.319,Sialkot_2023.tif,486.47544691073625,0.9729508938214725,0
Bahawalpur,2021,175.9100000000001,27.65536986301371,35.08095890410955,5.91,27.65536986301371,17.540479452054775,1000,1,0.046,0.03,Bahawalpur_2021.tif,531.066157791236,1.0,0
Bahawalpur,2022,456.1500000000001,27.462739726027387,41.128657534246585,5.65,27.462739726027387,20.564328767123293,1000,1,0.375,0.244,Bahawalpur_2022.tif,454.528363905775,0.90905672781155,0
Bahawalpur,2023,325.8600000000002,27.177260273972596,39.6005479452055,5.71,27.177260273972596,19.80027397260275,1000,1,-0.408,-0.265,Bahawalpur_2023.tif,346.750717424213,0.693501434848426,0
Sargodha,2021,620.6499999999995,25.78813698630135,45.43879452054794,4.26,25.78813698630135,22.71939726027397,1000,1,0.094,0.061,Sargodha_2021.tif,580.5578883437837,1.0,0
Sargodha,2022,792.8999999999995,25.76457534246573,50.021671232876734,5.06,25.76457534246573,25.010835616438367,1000,1,0.145,0.094,Sargodha_2022.tif,439.44672837620413,0.8788934567524083,0
Sargodha,2023,722.4299999999994,25.303589041095858,49.89063013698634,3.77,25.303589041095858,24.94531506849317,1000,1,0.046,0.03,Sargodha_2023.tif,204.1121411902798,0.4082242823805596,0
Changa Manga,2021,475.8200000000002,25.982821917808216,43.788547945205515,4.43,25.982821917808216,21.894273972602758,1000,1,-0.161,-0.105,Changa_Manga_2021.tif,73.09881530215263,0.14619763060430527,1
Changa Manga,2022,671.5999999999997,26.125698630136995,47.20441095890412,5.88,26.125698630136995,23.60220547945206,1000,1,-0.374,-0.243,Changa_Manga_2022.tif,342.0625837438664,0.6841251674877328,0
Changa Manga,2023,796.2599999999999,25.107369863013705,50.45624657534242,4.09,25.107369863013705,25.22812328767121,1000,1,0.386,0.251,Changa_Manga_2023.tif,436.51708440953047,0.8730341688190609,0
Gatwala (near Faisalabad),2021,474.15000000000003,25.895808219178072,43.79613698630139,3.65,25.895808219178072,21.898068493150696,1000,1,-0.01,-0.007,Gatwala__near_Faisalabad__2021.tif,303.99031277721,0.60798062555442,0
Gatwala (near Faisalabad),2022,667.0000000000001,25.956821917808227,47.91380821917809,5.67,25.956821917808227,23.956904109589043,1000,1,0.346,0.225,Gatwala__near_Faisalabad__2022.tif,275.2265722136276,0.5504531444272552,0
Gatwala (near Faisalabad),2023,707.0000000000001,25.264301369863013,49.17947945205479,3.98,25.264301369863013,24.589739726027396,1000,1,-0.207,-0.135,Gatwala__near_Faisalabad__2023.tif,234.59552903717287,0.46919105807434575,0
Rakh Jhok (Sheikhupura),2021,657.3499999999996,25.339013698630158,47.74399999999999,3.54,25.339013698630158,23.871999999999996,1000,1,0.46,0.299,Rakh_Jhok__Sheikhupura__2021.tif,244.99342301043436,0.4899868460208687,0
Rakh Jhok (Sheikhupura),2022,736.4999999999999,25.626082191780803,50.27315068493149,5.19,25.626082191780803,25.136575342465743,1000,1,-0.164,-0.107,Rakh_Jhok__Sheikhupura__2022.tif,222.07881249458447,0.44415762498916894,0
Rakh Jhok (Sheikhupura),2023,979.3000000000001,24.530547945205484,54.04021917808224,3.88,24.530547945205484,27.02010958904112,1000,1,-0.278,-0.181,Rakh_Jhok__Sheikhupura__2023.tif,351.7200312406692,0.7034400624813384,0
Pirowal (near Khanewal),2021,193.94000000000005,27.266493150684944,37.63827397260274,5.65,27.266493150684944,18.81913698630137,1000,1,-0.13,-0.085,Pirowal__near_Khanewal__2021.tif,304.78686246048926,0.6095737249209785,0
Pirowal (near Khanewal),2022,524.5600000000001,26.938876712328774,44.0895342465753,5.67,26.938876712328774,22.04476712328765,1000,1,-0.184,-0.12,Pirowal__near_Khanewal__2022.tif,137.51428445342725,0.2750285689068545,1
Pirowal (near Khanewal),2023,403.62999999999977,26.686356164383554,42.62087671232877,5.36,26.686356164383554,21.310438356164386,1000,1,0.149,0.097,Pirowal__near_Khanewal__2023.tif,207.41467869178615,0.4148293573835723,0
Daphar / Pindi Bhattian,2021,679.9500000000002,25.376575342465756,47.4651506849315,3.81,25.376575342465756,23.73257534246575,1000,1,-0.123,-0.08,Daphar___Pindi_Bhattian_2021.tif,117.8431521182791,0.23568630423655818,1
Daphar / Pindi Bhattian,2022,774.7399999999998,25.503616438356172,51.01356164383564,4.98,25.503616438356172,25.50678082191782,1000,1,-0.514,-0.334,Daphar___Pindi_Bhattian_2022.tif,319.8863877141485,0.639772775428297,0
Daphar / Pindi Bhattian,2023,809.3499999999998,24.86756164383562,52.026493150684885,3.27,24.86756164383562,26.013246575342443,1000,1,0.151,0.098,Daphar___Pindi_Bhattian_2023.tif,437.0045239522581,0.8740090479045163,0
Mandi Bahauddin / Phalia (Mona–Daphar),2021,1172.4099999999994,24.28786301369863,55.54972602739721,4.57,24.28786301369863,27.774863013698607,1000,1,-0.579,-0.376,Mandi_Bahauddin___Phalia__Mona_Daphar__2021.tif,299.77118456020264,0.5995423691204053,0
Mandi Bahauddin / Phalia (Mona–Daphar),2022,1277.2499999999995,24.40915068493151,58.62383561643837,4.38,24.40915068493151,29.311917808219185,1000,1,0.192,0.125,Mandi_Bahauddin___Phalia__Mona_Daphar__2022.tif,111.49196068874532,0.22298392137749065,1
Mandi Bahauddin / Phalia (Mona–Daphar),2023,1214.7499999999993,23.645424657534257,61.0582465753424,3.53,23.645424657534257,30.5291232876712,1000,1,-0.144,-0.094,Mandi_Bahauddin___Phalia__Mona_Daphar__2023.tif,154.38321814156924,0.3087664362831385,0
Shorkot,2021,250.75999999999988,26.831150684931472,39.48849315068493,6.0,26.831150684931472,19.744246575342466,1000,1,-0.539,-0.35,Shorkot_2021.tif,254.5451818099973,0.5090903636199946,0
Shorkot,2022,601.5599999999998,26.465178082191763,46.18734246575342,5.93,26.465178082191763,23.09367123287671,1000,1,0.0,0.0,Shorkot_2022.tif,378.0143311900291,0.7560286623800582,0
Shorkot,2023,470.3800000000001,26.223643835616436,44.845342465753404,5.18,26.223643835616436,22.422671232876702,1000,1,0.146,0.095,Shorkot_2023.tif,357.05445480141253,0.714108909602825,0
Kundian,2021,620.3399999999997,24.874465753424634,45.85594520547945,4.76,24.874465753424634,22.927972602739725,1000,1,0.138,0.09,Kundian_2021.tif,552.4162360970515,1.0,0
Kundian,2022,789.3499999999998,24.75824657534246,51.54495890410958,4.29,24.75824657534246,25.77247945205479,1000,1,0.321,0.209,Kundian_2022.tif,514.6560602914975,1.0,0
Kundian,2023,564.8099999999996,24.782000000000007,49.12235616438357,3.55,24.782000000000007,24.561178082191784,1000,1,0.081,0.053,Kundian_2023.tif,338.6678014992055,0.677335602998411,0
Dera Ghazi Khan,2021,235.32999999999996,27.562739726027377,31.612575342465764,6.37,27.562739726027377,15.806287671232882,1000,1,-0.136,-0.088,Dera_Ghazi_Khan_2021.tif,355.17638455743895,0.7103527691148779,0
Dera Ghazi Khan,2022,583.7499999999995,26.842301369863005,41.16016438356168,6.7,26.842301369863005,20.58008219178084,1000,1,0.054,0.035,Dera_Ghazi_Khan_2022.tif,96.52706002155456,0.19305412004310912,1
Dera Ghazi Khan,2023,457.2099999999998,26.76742465753423,38.73572602739725,4.96,26.76742465753423,19.367863013698624,1000,1,0.365,0.237,Dera_Ghazi_Khan_2023.tif,572.7997508929768,1.0,0
Taunsa Sharif,2021,246.98999999999992,26.41597260273969,32.594054794520545,5.68,26.41597260273969,16.297027397260273,1000,1,-0.351,-0.228,Taunsa_Sharif_2021.tif,327.3511531149422,0.6547023062298843,0
Taunsa Sharif,2022,549.4699999999999,25.842164383561627,41.37112328767127,6.2,25.842164383561627,20.685561643835634,1000,1,0.326,0.212,Taunsa_Sharif_2022.tif,545.1260275847694,1.0,0
Taunsa Sharif,2023,470.6700000000003,25.70010958904111,39.55191780821919,4.23,25.70010958904111,19.775958904109594,1000,1,-0.138,-0.09,Taunsa_Sharif_2023.tif,334.97023902080167,0.6699404780416034,0
Layyah,2021,275.68999999999994,26.227671232876677,33.79109589041096,4.71,26.227671232876677,16.89554794520548,1000,1,-0.115,-0.075,Layyah_2021.tif,207.34240683637626,0.4146848136727525,0
Layyah,2022,549.5899999999998,25.73643835616438,41.952602739726004,5.38,25.73643835616438,20.976301369863002,1000,1,0.425,0.276,Layyah_2022.tif,65.04783221655487,0.13009566443310974,1
Layyah,2023,476.6399999999999,25.622575342465744,40.2485205479452,4.01,25.622575342465744,20.1242602739726,1000,1,0.022,0.014,Layyah_2023.tif,292.2403368114875,0.5844806736229751,0
Muzaffargarh,2021,176.16000000000003,27.799808219178082,34.52657534246571,6.0,27.799808219178082,17.263287671232856,1000,1,-0.259,-0.168,Muzaffargarh_2021.tif,589.8269062993484,1.0,0
Muzaffargarh,2022,493.27000000000004,27.25819178082192,42.324931506849325,6.37,27.25819178082192,21.162465753424662,1000,1,0.2,0.13,Muzaffargarh_2022.tif,99.07513646579977,0.19815027293159954,1
Muzaffargarh,2023,364.8299999999998,27.211753424657537,39.84882191780823,5.76,27.211753424657537,19.924410958904115,1000,1,-0.135,-0.088,Muzaffargarh_2023.tif,118.60727497327947,0.23721454994655894,1
Kot Addu,2021,191.35000000000002,27.523013698630145,34.86038356164385,6.55,27.523013698630145,17.430191780821925,1000,1,0.073,0.047,Kot_Addu_2021.tif,538.0581223847901,1.0,0
Kot Addu,2022,513.86,27.004547945205495,42.374301369863026,6.55,27.004547945205495,21.187150684931513,1000,1,-0.012,-0.008,Kot_Addu_2022.tif,76.88368572260258,0.15376737144520516,1
Kot Addu,2023,402.0399999999997,26.894438356164382,40.70065753424659,5.04,26.894438356164382,20.350328767123294,1000,1,-0.049,-0.032,Kot_Addu_2023.tif,287.5573081161474,0.5751146162322948,0
Sukkur,2021,109.07999999999998,29.2889315068493,30.06775342465753,5.74,29.2889315068493,15.033876712328764,1000,1,-0.178,-0.116,Sukkur_2021.tif,442.29019514491745,0.8845803902898349,0
Sukkur,2022,1545.6500000000003,27.51487671232877,46.95271232876713,6.76,27.51487671232877,23.476356164383564,1000,1,0.348,0.226,Sukkur_2022.tif,281.9557736036487,0.5639115472072974,0
Sukkur,2023,348.1100000000001,28.348931506849326,37.828547945205464,6.27,28.348931506849326,18.914273972602732,1000,1,-0.247,-0.161,Sukkur_2023.tif,486.38877059925215,0.9727775411985043,0
Rohri,2021,109.07999999999998,29.2889315068493,30.06775342465753,5.74,29.2889315068493,15.033876712328764,1000,1,0.009,0.006,Rohri_2021.tif,519.2856599767586,1.0,0
Rohri,2022,1545.6500000000003,27.51487671232877,46.95271232876713,6.76,27.51487671232877,23.476356164383564,1000,1,-0.326,-0.212,Rohri_2022.tif,249.92608567358633,0.49985217134717264,0
Rohri,2023,348.1100000000001,28.348931506849326,37.828547945205464,6.27,28.348931506849326,18.914273972602732,1000,1,-0.019,-0.012,Rohri_2023.tif,116.3308858870278,0.23266177177405561,1
Shikarpur,2021,124.97000000000003,29.474739726027373,28.71800000000001,5.25,29.474739726027373,14.359000000000005,1000,1,0.077,0.05,Shikarpur_2021.tif,543.3251112282956,1.0,0
Shikarpur,2022,1881.2299999999998,27.62205479452055,45.911041095890425,5.82,27.62205479452055,22.955520547945213,1000,1,0.258,0.168,Shikarpur_2022.tif,439.30089877333404,0.8786017975466681,0
Shikarpur,2023,308.2,28.652054794520513,35.97704109589041,5.69,28.652054794520513,17.988520547945203,1000,1,0.093,0.06,Shikarpur_2023.tif,50.86385899933187,0.10172771799866373,1
Ghotki,2021,131.38,29.15616438356165,30.359999999999985,5.67,29.15616438356165,15.179999999999993,1000,1,0.131,0.085,Ghotki_2021.tif,58.235276232785694,0.11647055246557139,1
Ghotki,2022,1177.7999999999997,27.533205479452057,45.999616438356156,6.04,27.533205479452057,22.999808219178078,1000,1,-0.183,-0.119,Ghotki_2022.tif,497.2961944009619,0.9945923888019238,0
Ghotki,2023,330.25999999999993,28.341205479452043,37.528164383561624,6.1,28.341205479452043,18.764082191780812,1000,1,0.119,0.077,Ghotki_2023.tif,225.22580592949762,0.45045161185899524,0
Kandhkot,2021,131.38,29.15616438356165,30.359999999999985,5.67,29.15616438356165,15.179999999999993,1000,1,0.366,0.238,Kandhkot_2021.tif,539.0470795159099,1.0,0
Kandhkot,2022,1177.7999999999997,27.533205479452057,45.999616438356156,6.04,27.533205479452057,22.999808219178078,1000,1,0.09,0.058,Kandhkot_2022.tif,512.6482921983732,1.0,0
Kandhkot,2023,330.25999999999993,28.341205479452043,37.528164383561624,6.1,28.341205479452043,18.764082191780812,1000,1,-0.321,-0.209,Kandhkot_2023.tif,455.30405982356433,0.9106081196471286,0
Kashmore,2021,151.49000000000007,28.842027397260264,29.386027397260303,5.8,28.842027397260264,14.693013698630152,1000,1,-0.019,-0.012,Kashmore_2021.tif,123.2635710002275,0.246527142000455,1
Kashmore,2022,1376.8600000000001,27.297013698630135,45.173671232876714,6.15,27.297013698630135,22.586835616438357,1000,1,-0.052,-0.034,Kashmore_2022.tif,144.56422250558575,0.2891284450111715,1
Kashmore,2023,338.3099999999997,27.964520547945195,37.223178082191765,4.88,27.964520547945195,18.611589041095883,1000,1,-0.37,-0.24,Kashmore_2023.tif,383.07886579453225,0.7661577315890645,0
Sehwan,2021,155.08,29.17161643835614,33.600849315068494,7.65,29.17161643835614,16.800424657534247,1000,1,0.215,0.14,Sehwan_2021.tif,470.81330296327195,0.9416266059265439,0
Sehwan,2022,1071.9599999999998,27.55912328767126,49.78167123287673,6.98,27.55912328767126,24.890835616438366,1000,1,0.157,0.102,Sehwan_2022.tif,466.07350516299744,0.9321470103259949,0
Sehwan,2023,278.0199999999999,28.61479452054792,39.135808219178074,6.48,28.61479452054792,19.567904109589037,1000,1,0.065,0.042,Sehwan_2023.tif,403.7863956308007,0.8075727912616014,0
Dadu,2021,138.38000000000005,28.330465753424658,33.73276712328768,8.87,28.330465753424658,16.86638356164384,1000,1,-0.52,-0.338,Dadu_2021.tif,200.87075220270597,0.40174150440541195,0
Dadu,2022,1273.6299999999999,26.97597260273972,48.76972602739727,7.64,26.97597260273972,24.384863013698634,1000,1,-0.121,-0.079,Dadu_2022.tif,299.7126836425308,0.5994253672850616,0
Dadu,2023,293.83,27.735424657534242,39.66715068493154,7.33,27.735424657534242,19.83357534246577,1000,1,0.048,0.031,Dadu_2023.tif,496.68982368814903,0.993379647376298,0
Keti Bunder,2021,549.5599999999995,26.602356164383554,67.20243835616444,9.72,26.602356164383554,33.60121917808222,1000,1,0.282,0.183,Keti_Bunder_2021.tif,359.86103208862295,0.7197220641772459,0
Keti Bunder,2022,1062.6599999999999,26.51095890410959,70.93580821917814,7.66,26.51095890410959,35.46790410958907,1000,1,-0.068,-0.044,Keti_Bunder_2022.tif,305.6864941496477,0.6113729882992953,0
Keti Bunder,2023,400.9799999999997,26.49454794520549,67.37331506849317,8.45,26.49454794520549,33.686657534246585,1000,1,0.203,0.132,Keti_Bunder_2023.tif,273.87167745321653,0.5477433549064331,0
Shah Bunder,2021,722.26,26.922136986301375,60.40835616438356,8.85,26.922136986301375,30.20417808219178,1000,1,0.239,0.155,Shah_Bunder_2021.tif,301.6227423641408,0.6032454847282815,0
Shah Bunder,2022,1127.6800000000003,26.82471232876712,64.83227397260279,7.81,26.82471232876712,32.416136986301396,1000,1,0.009,0.006,Shah_Bunder_2022.tif,426.0582858378776,0.8521165716757552,0
